"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Pickens",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,9.19091967403958,100,,,181200,1.17252931323283,8.1145584725537,0.130684326710817,,0.0893426930440332,0.0214285714285714,63.5
"County","Pickens",,"SC","Greenville, SC","Greenville-Anderson-Mauldin, SC",,8.55646100116414,75,,,151300,0.866666666666667,8.84892086330935,0.0831989424983477,,0.0579217765992708,0.0214592274678112,69
"County","Pondera",,"MT",,,,4.79045401629802,,,,161500,-0.0618811881188119,-2.18049666868565,0.0186130030959752,,0,0,
"County","Portage",,"OH","Akron, OH","Akron, OH",,2.61932479627474,78.87,5.0343,3.0374,153600,0.392156862745098,3.7137069547603,0.072265625,,0.080090932936959,0.0398471615720524,65.5
"County","Portage",,"WI","Stevens Point, WI","Stevens Point, WI",,5.13387660069849,,,,164900,0.121432908318154,6.80051813471503,0.0122255912674347,,0.0514322223405388,0.0165631469979296,60
"County","Pulaski",,"AR","Little Rock, AR","Little Rock-North Little Rock-Conway, AR",,1.43771827706636,82.28,7.6533,1.3825,130400,0.153609831029186,0.617283950617284,0.0475920245398773,,0.151020881670534,0.0327239207251498,73
"County","Pulaski",,"IN",,,,4.54016298020955,,,,89900,-0.111111111111111,12.65664160401,0.0557730812013348,,0.112487100103199,0.036697247706422,
"County","Pulaski",,"KY","Somerset, KY","Somerset, KY",,4.965075669383,,,,111400,0.450856627592426,1.27272727272727,0.073411131059246,,0.145654345654346,0.0260631001371742,87
"County","Pulaski",,"MO","Fort Leonard Wood, MO","Fort Leonard Wood, MO",,3.21303841676368,,,,159900,1.20253164556962,14.3776824034335,-0.0704565353345841,,0.240933459476506,0.0301047120418848,76.5
"County","Pulaski",,"VA","Blacksburg, VA","Blacksburg-Christiansburg-Radford, VA",,1.54249126891735,83.33,,2.5494,112300,0.089126559714795,-0.619469026548673,0.0422974176313446,,0.147978642257818,0.0309278350515464,81.5
"County","Raleigh",,"WV","Beckley, WV","Beckley, WV",,2.55529685681024,,,,82600,-0.120918984280532,4.68948035487959,-0.0102300242130751,,0.141411870503597,0.0174880763116057,133
"County","Randall",,"TX","Amarillo, TX","Amarillo, TX",,3.9988358556461,100,,,165800,0,0.302480338777979,0.0291073582629675,,,,67
"County","Rapides",,"LA","Alexandria, LA","Alexandria, LA",,8.76600698486612,90.48,,,121900,0.827129859387924,11.5279048490393,0.0594503691550452,,0.127520818701716,0.03147128245476,87
"County","Roanoke",,"VA","Roanoke, VA","Roanoke, VA",,4.52852153667055,80.17,6.1873,2.2404,184100,0.711159737417943,5.62248995983936,0.0433948940793047,,0.0759011021745606,0.0227629513343799,71
"County","Robeson",,"NC","Lumberton, NC","Lumberton, NC",,4.0337601862631,,,,74900,0.536912751677852,15.2307692307692,0.0075700934579439,,0.146067415730337,0.0491452991452991,92
"County","Russell",,"AL","Columbus, GA","Columbus, GA-AL",,1.37951105937136,,,,86400,0.465116279069767,2.12765957446809,0.0453356481481482,,0.283924441017733,0.0583842498302784,88
"County","Russell",,"KS",,,,0.69848661233993,,,,61800,1.64473684210526,2.48756218905473,-0.0381067961165048,,0.125799573560768,0.0677966101694915,
"County","Rutland",,"VT","Rutland, VT","Rutland, VT",,1.72293364377183,,,,152200,0.395778364116095,0.594844679444812,0.0127858081471748,,0.130965147453083,0.0491299897645855,156
"County","Saginaw",,"MI","Saginaw, MI","Saginaw, MI",,6.28637951105937,,,,112900,0.893655049151028,11.7821782178218,0.0751461470327723,,0.172880572880573,0.0243185462319615,56
"County","Sampson",,"NC",,,,6.36786961583236,100,,,116400,0.605012964563526,15.0197628458498,-0.0353006872852234,,0.103717588253671,0.0481927710843374,76
"County","Shawano",,"WI","Shawano, WI","Shawano, WI",,1.79278230500582,,,,115200,0.173913043478261,3.2258064516129,0.0369878472222223,,0.121588089330025,0.0166975881261596,74
"County","Shawnee",,"KS","Topeka, KS","Topeka, KS",,2.90454016298021,,,,116600,0.171821305841924,2.37050043898156,0.0200771869639793,,0.0548345084654421,0.036036036036036,60
"County","Sherman",,"KS",,,,2.14784633294529,,,,91000,-0.655021834061135,-9.81169474727453,-0.0749230769230769,,0,0,
"County","Simpson",,"MS","Jackson, MS","Jackson, MS",,6.90337601862631,,,,91900,0,0.327510917030568,0.0538955386289446,,0,0,71
"County","Spencer",,"IN",,,,4.78463329452852,,,,117000,0.0855431993156544,7.0448307410796,0.0610085470085471,,0.0952569169960474,0.033195020746888,
"County","Spencer",,"KY","Louisville/Jefferson County, KY","Louisville/Jefferson County, KY-IN",,7.21769499417928,100,,,199600,-0.0500751126690035,5.27426160337553,0.00311122244488971,,0.0772072404876247,0.00956937799043062,66
"County","Spokane",,"WA","Spokane, WA","Spokane-Spokane Valley, WA",,7.82887077997672,93.84,4.8572,3.3181,230200,0.699912510936133,13.2874015748032,0.0734057341442225,,0.0525160079117637,0.018512607724226,49
"County","Steuben",,"IN","Angola, IN","Angola, IN",,7.70663562281723,,,,150300,0.2,7.74193548387097,0.0725016633399866,,0.0888888888888889,0.0194444444444444,82
"County","Stevens",,"KS",,,,4.73224679860303,,,,108600,-0.0919963201471941,-2.86225402504472,0.0195119705340701,,0,0,
"County","Stewart",,"TN",,,,9.92433061699651,,,,110800,1.00273473108478,17.3728813559322,0.0679873646209386,,0.118153364632238,0.00662251655629139,
"County","Suffolk",,"MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",,8.75436554132713,97.7,2.5641,4.8564,550200,0.566624017547066,6.66925164792555,0.0936041439476554,,0.0770115705404748,0.0132145935076128,61
"County","Suffolk",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,0.0523864959254948,50,,,376700,-0.211920529801325,0.72192513368984,0.0500477833820017,,0.107265656188428,0.144786601836845,111
"County","Tarrant",,"TX","Dallas-Fort Worth, TX","Dallas-Fort Worth-Arlington, TX",,9.78463329452852,98.36,1.453,0.3583,202400,0.396825396825397,10,0.0774802371541501,,,,46
"County","Tolland",,"CT","Hartford, CT","Hartford-West Hartford-East Hartford, CT",,2.87543655413271,84.21,0.5959,0.9993,216500,0.231481481481481,4.7918683446273,0.0207621247113163,,0.107128773605573,0.0470347648261759,77
"County","Venango",,"PA","Oil City, PA","Oil City, PA",,1.67054714784633,75,5.454,2.8388,73200,0.411522633744856,5.02152080344333,0.001379781420765,,0.114027149321267,0.0456349206349206,125
"County","Ventura",,"CA","Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA",,8.39348079161816,90.46,2.7095,0.9683,597800,0.100468854655057,6.06813342796309,0.0761559049849447,,0.0530354045505561,0.0230858022316275,58
"County","Volusia",,"FL","Daytona Beach, FL","Deltona-Daytona Beach-Ormond Beach, FL",,8.48079161816065,86.56,,,189500,0.370762711864407,9.66435185185185,0.0471503957783641,,0.074584664292592,0.017827868852459,80
"County","Wabasha",,"MN","Rochester, MN","Rochester, MN",,2.31664726426077,84.62,,2.9129,193800,0.0516262261228704,2.92087095061073,0.124742002063984,,,,76
"County","Wagoner",,"OK","Tulsa, OK","Tulsa, OK",,6.63562281722934,,,,138100,0.363372093023256,5.82375478927203,0.0700289645184649,,0.10061860876152,0.0526976160602258,83
"County","Wakulla",,"FL","Tallahassee, FL","Tallahassee, FL",,3.35855646100116,,,,165200,-0.120918984280532,9.04290429042904,0.024727602905569,,0.0643729189789123,0.0747126436781609,80.5
"County","Wapello",,"IA","Ottumwa, IA","Ottumwa, IA",,1.25727590221187,33.33,,,74000,0.13531799729364,4.51977401129944,0.0550810810810811,,0.115529285330467,0.0348837209302326,74
"County","Warrick",,"IN","Evansville, IN","Evansville, IN-KY",,2.46798603026775,,,,162400,-0.429184549356223,-0.794135613927917,0.0262931034482758,,0.0417476721579863,0.00980392156862745,54
"County","Wasatch",,"UT","Heber, UT","Heber, UT",,8.15483119906868,,,,408800,0.516351118760757,6.51380927566441,0.0301272015655578,,0.0478247454489355,0,61.5
"County","Watauga",,"NC","Boone, NC","Boone, NC",,1.33294528521537,0,,,233100,0.171895143962183,-1.93521245267143,0.0422994422994423,,0.0823909531502423,0.0313725490196078,107.5
"County","Weakley",,"TN","Martin, TN","Martin, TN",,2.17694994179278,77.78,,,70400,0,-4.86486486486486,0.0641477272727273,,0.182001614205004,0.0133037694013304,90
"County","Webster",,"IA","Fort Dodge, IA","Fort Dodge, IA",,6.69965075669383,,,,84200,0.238095238095238,5.77889447236181,0.0342399049881235,,0.110928174521506,0.0185528756957328,81.5
"County","Webster",,"LA","Shreveport, LA","Shreveport-Bossier City, LA",,0.436554132712456,33.33,,,50500,-0.394477317554241,-13.527397260274,,,0.215909090909091,0.0191387559808612,100
"County","Webster",,"MS",,,,5.84982537834691,,,,90000,-0.332225913621262,-2.49187432286024,0.0423,,0,0,
"County","Wexford",,"MI","Cadillac, MI","Cadillac, MI",,4.85448195576251,,,,89400,1.24575311438279,4.31738623103851,0.0745190156599553,,0.170958014381814,0.0162822252374491,49
"County","Whatcom",,"WA","Bellingham, WA","Bellingham, WA",,8.72526193247963,91.74,2.8317,1.4543,380200,1.00956429330499,11.234640140433,0.0689347711730668,,,,49
"County","Whitley",,"IN","Fort Wayne, IN","Fort Wayne, IN",,7.79976717112922,,,,147300,0.408997955010225,7.43982494529541,0.069613034623218,,0.0673445574262377,0.0173267326732673,52
"County","Whitman",,"WA","Pullman, WA","Pullman, WA",,9.20256111757858,,,,242300,1.04253544620517,11.7104656523744,-0.0284440775897647,,0.0563380281690141,0.00714285714285714,70
"County","Wichita",,"TX","Wichita Falls, TX","Wichita Falls, TX",,5.26193247962747,100,,,87400,1.27462340672074,5.42822677925211,-0.00511441647597255,,,,57.5
"County","Windham",,"CT","Worcester, MA","Worcester, MA-CT",,4.82537834691502,75.51,2.5804,0.8529,168800,0.715990453460621,4.00492914356131,0.12603672985782,,0.113777490297542,0.0824332006822058,81
"County","Windsor",,"VT","Claremont, NH","Claremont-Lebanon, NH-VT",,3.29452852153667,,,,190500,0.157728706624606,3.64526659412405,0.0422362204724409,,0.092518659954869,0.0731707317073171,143
"County","Winston",,"MS",,,,5.59953434225844,,,,92700,-0.32258064516129,-0.215285252960172,0.0351564185544768,,0,0,
"County","Woodson",,"KS",,,,4.61583236321304,,,,47300,-0.210970464135021,-5.02008032128514,0.0238266384778012,,0,0,
"County","Wyoming",,"PA","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA",,1.73457508731083,50,8.3333,,147100,0.27266530334015,6.36297903109183,0.0176614547926581,,0.0821870701513067,0.0418410041841004,101
"County","Yamhill",,"OR","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA",,7.52619324796275,100,5.2015,3.9436,317400,0.761904761904762,10.9402306885704,0.036339004410838,,0.0416959710640008,0.0168674698795181,51
"County","Yankton",,"SD","Yankton, SD","Yankton, SD",,3.60884749708964,,,,166000,-0.120336943441637,2.59579728059333,0.00903012048192764,,0.0552464228934817,0.00719424460431655,
"County","Yavapai",,"AZ","Prescott, AZ","Prescott, AZ",,9.61583236321304,93.4,2.6764,0.6725,293900,0.512995896032832,8.97293288839451,0.0505750255188839,,0.0501055382450498,0.0130391173520562,69
"County","Alamance",,"NC","Burlington, NC","Burlington, NC",,3.25378346915017,76,,,143000,0.562587904360056,9.07704042715484,0.0354055944055944,,0.0742307924802031,0.0374592833876221,60
"County","Allegany",,"MD","Cumberland, MD","Cumberland, MD-WV",,1.08265424912689,87.5,9.0126,1.7207,81200,0.123304562268804,0.744416873449132,0.0141625615763548,,0.177917320774464,0.0242647058823529,130
"County","Allegany",,"NY",,,,2.39231664726426,66.67,,,70500,0.570613409415121,9.13312693498452,0.00279432624113474,,,,105
"County","Anderson",,"KS",,,,3.77764842840512,,,,62200,1.80032733224223,10.2836879432624,0.0160289389067525,,0.195467422096317,0.0434782608695652,
"County","Anderson",,"KY","Frankfort, KY","Frankfort, KY",,3.59720605355064,,,,146500,0.549073438572409,5.39568345323741,0.0334061433447099,,0.105091770278271,0.0422535211267606,63.5
"County","Anderson",,"SC","Greenville, SC","Greenville-Anderson-Mauldin, SC",,6.9965075669383,86.73,6.5536,0.2827,145200,1.04384133611691,9.50226244343891,0.0855027548209366,,0.102658410540528,0.0294784580498866,63
"County","Anderson",,"TN","Knoxville, TN","Knoxville, TN",,6.26309662398137,88.37,5.3661,1.0644,137600,0.584795321637427,11.417004048583,0.0500290697674419,,0.129995126705653,0.0168697282099344,66
"County","Arapahoe",,"CO","Denver, CO","Denver-Aurora-Lakewood, CO",,9.45285215366705,98.71,1.5756,0.1193,368400,0.0543183052688756,6.87554395126197,0.0552687296416938,,0.0469756497481926,0.00543970988213962,45
"County","Atchison",,"KS","Atchison, KS","Atchison, KS",,1.35040745052387,,,,91200,0.773480662983425,-1.51187904967603,0.0215021929824561,,0.16882276843467,0.0268199233716475,
"County","Atlantic",,"NJ","Atlantic City, NJ","Atlantic City-Hammonton, NJ",,0.320139697322468,56.74,12.4308,7.3752,177600,0.452488687782805,6.02985074626866,0.0356531531531532,,0.286169495679882,0.108458244111349,113
"County","Auglaize",,"OH","Wapakoneta, OH","Wapakoneta, OH",,1.10011641443539,80.95,6.6701,2.4174,120500,0.249584026622296,2.5531914893617,-0.0280580912863071,,0.0843339849204133,0.0165562913907285,63
"County","Bayfield",,"WI",,,,4.20256111757858,,,,137400,0.585651537335286,5.04587155963303,0.0376637554585153,,0.123114061557031,0.0196078431372549,90
"County","Beaufort",,"SC","Hilton Head Island, SC","Hilton Head Island-Bluffton-Beaufort, SC",,3.49243306169965,80,1.9659,1.6278,305600,0.0982640026203734,4.2647560559536,0.00372382198952881,,0.0817305386349465,0.0269953051643192,94
"County","Berkeley",,"SC","Charleston, SC","Charleston-North Charleston, SC",,5.33178114086147,89.82,3.586,2.2063,191800,0.418848167539267,6.85236768802228,0.0512721584984359,,0.0773635477582846,0.0393700787401575,63
"County","Boundary",,"ID",,,,9.9825378346915,,,,244400,3.2967032967033,16.1596958174905,0.0461579378068739,,0.0319693094629156,0,96.5
"County","Bradford",,"FL",,,,7.0314318975553,,,,131600,0.458015267175573,23.6842105263158,0.0701519756838906,,0.111262798634812,0.0245398773006135,74
"County","Bradford",,"PA","Sayre, PA","Sayre, PA",,3.45750873108265,93.33,4.5717,3.5252,132700,-0.300525920360631,5.31746031746032,0.0254709871891485,,0.093975468975469,0.0287907869481766,124.5
"County","Buchanan",,"MO","St. Joseph, MO","St. Joseph, MO-KS",,0.681024447031432,90,,,93500,-0.106837606837607,-1.9916142557652,0.0499786096256685,,0.15453674886282,0.0255615801704105,57.5
"County","Buncombe",,"NC","Asheville, NC","Asheville, NC",,8.41676367869616,92.73,1.7477,0.9097,278500,0.179856115107914,4.15108451757666,0.0417378815080789,,0.0366583318449723,0.00365408038976858,67
"County","Burleigh",,"ND","Bismarck, ND","Bismarck, ND",,8.24796274738068,100,,,268100,-0.11177347242921,1.16981132075472,0.0280343155538978,,0.0308108514315774,0.00975609756097561,91
"County","Cabarrus",,"NC","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC",,7.63678696158324,91.74,7.0407,0.9588,189300,1.12179487179487,10.186263096624,0.0532857897517169,,0.0464454976303317,0.0269387755102041,51
"County","Caldwell",,"MO","Kansas City, MO","Kansas City, MO-KS",,9.13271245634459,,,,107800,0.65359477124183,20.1783723522854,0.117551020408163,,0.174183514774495,0,52
"County","Caldwell",,"NC","Hickory, NC","Hickory-Lenoir-Morganton, NC",,3.93480791618161,84.21,4.5455,1.6914,98700,0.611620795107034,-2.85433070866142,0.129766970618034,,0.104018311291963,0.0330073349633252,71.5
"County","Callahan",,"TX","Abilene, TX","Abilene, TX",,9.90686845168801,100,,,110100,0.547945205479452,7.30994152046784,0.1236148955495,,,,62
"County","Callaway",,"MO","Jefferson City, MO","Jefferson City, MO",,7.84633294528522,,,,149400,0.335795836131632,5.13722730471499,0.0424497991967872,,0.0870760769935839,0.0131578947368421,75
"County","Calloway",,"KY","Murray, KY","Murray, KY",,2.07799767171129,,,,129400,0,2.6984126984127,0.0264683153013909,,0.11373092926491,0.024390243902439,77
"County","Campbell",,"KY","Cincinnati, OH","Cincinnati, OH-KY-IN",,6.55995343422584,84.88,,,148300,0.747282608695652,4.80565371024735,0.0649494268374915,,0.0853608807938018,0.0214968152866242,63
"County","Campbell",,"TN","Knoxville, TN","Knoxville, TN",,5.50640279394645,88.89,,,96100,-0.103950103950104,7.25446428571429,0.0469510926118626,,0.12341010656583,0.0222841225626741,122
"County","Campbell",,"VA","Lynchburg, VA","Lynchburg, VA",,1.50756693830035,,,,146800,-0.136054421768707,2.37099023709902,-0.00592643051771113,,0.0543301258327165,0.0217983651226158,67
"County","Campbell",,"WY","Gillette, WY","Gillette, WY",,5.9953434225844,,,,250400,0.0799360511590727,-4.75465956637505,0.0289856230031948,,0.0337992376111817,0.0150375939849624,77
"County","Canadian",,"OK","Oklahoma City, OK","Oklahoma City, OK",,4.83119906868452,91.57,2.6905,1.7192,161300,0.186335403726708,2.41269841269841,0.0169745815251086,,0.0733585124927368,0.0323432343234323,73
"County","Cape May",,"NJ","Ocean City, NJ","Ocean City, NJ",,4.14435389988359,75.74,3.7835,0.3673,334900,0,6.04813172894237,0.0502329053448791,,0.0943994658208831,0.0999115826702033,130
"County","Caroline",,"MD",,,,0.215366705471478,78.57,10.75,1.735,182800,0.164383561643836,5.72585309427415,0.0394201312910285,,0.169519733713742,0.0687237026647966,87
"County","Caroline",,"VA","Richmond, VA","Richmond, VA",,4.10360884749709,100,1.4583,3.7261,181500,0.220872446162341,5.09554140127389,0.0939118457300276,,0.17718986216096,0.0363864491844417,67.5
"County","Carteret",,"NC","Morehead City, NC","Morehead City, NC",,2.68335273573923,,,,250100,0.280673616680032,7.94130340958136,0.00269092363054768,,0.0854238399737662,0.0230326295585413,76
"County","Chambers",,"AL","Valley, AL","Valley, AL",,3.45168800931316,100,6.2325,,,,,,,0.384742268041237,0.0321543408360129,91.5
"County","Chambers",,"TX","Houston, TX","Houston-The Woodlands-Sugar Land, TX",,8.84167636786962,100,,,208700,0.578313253012048,4.35,0.0457402970771443,,,,65
"County","Cheatham",,"TN","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",,8.35855646100116,89.47,4.6641,1.3279,188400,0.641025641025641,9.4712376525276,0.0729087048832271,,0.0632997781948473,0.00539083557951482,54
"County","Cherokee",,"AL",,,,3.9580908032596,100,,,109300,2.24508886810103,5.19730510105871,0.00195791399817025,,0.175384615384615,0.0175438596491228,76
"County","Cherokee",,"GA","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA",,9.0337601862631,91.67,,,246400,0.407497962510187,9.95091477019188,0.0688798701298701,,0.0447324625548439,0.0191657271702368,54
"County","Cherokee",,"NC",,,,0.459837019790454,50,,0.9156,141200,0.21291696238467,-0.282485875706215,0.0247379603399434,,0.0989522700814901,0.0705882352941176,74
"County","Cherokee",,"OK","Tahlequah, OK","Tahlequah, OK",,3.89406286379511,,,,94400,0.962566844919786,7.27272727272727,0.00872881355932198,,0.16241940435984,0.0472589792060491,111
"County","Cherokee",,"SC","Gaffney, SC","Gaffney, SC",,2.23515715948778,,,,66800,0.754147812971342,7.56843800322061,0.00553892215568852,,0.220091324200913,0.0508298755186722,78
"County","Cheshire",,"NH","Keene, NH","Keene, NH",,3.82421420256112,72.34,,,191600,0.419287211740042,9.23603192702394,0.0620563674321504,,0.0793607054284927,0.0416666666666667,71
"County","Chippewa",,"MI","Sault Ste. Marie, MI","Sault Ste. Marie, MI",,3.67287543655413,,,,85300,0.235017626321974,1.4268727705113,0.0638452520515826,,0.132231404958678,0.0125,85
"County","Chippewa",,"MN",,,,8.16647264260768,100,,,83000,-0.360144057623049,6.68380462724936,0.0703253012048193,,0.101149425287356,0.00757575757575758,
"County","Chippewa",,"WI","Eau Claire, WI","Eau Claire, WI",,9.71478463329453,100,,0.8431,,,,,,0.100112170499159,0.00700280112044818,72.5
"County","Cleburne",,"AR",,,,3.07916181606519,77.78,,,132200,-0.376789751318764,3.52388410336727,0.0429727685325265,,0.105492115280044,0.0206185567010309,178
"County","Clermont",,"OH","Cincinnati, OH","Cincinnati, OH-KY-IN",,2.84051222351572,88.89,11.4332,3.0353,166500,0.482800241400121,3.93258426966292,0.050918918918919,,0.0633016009060577,0.0236943907156673,58
"County","Coconino",,"AZ","Flagstaff, AZ","Flagstaff, AZ",,9.82537834691502,,,,352800,0.713673993719669,9.90654205607477,0.0574829931972789,,0.0611306137271517,0.0118811881188119,66
"County","Colleton",,"SC",,,,1.88591385331781,55.56,5.9285,5.937,120700,1.77065767284992,16.281310211946,0.0150869925434962,,0.140567200986436,0.043859649122807,96
"County","Colquitt",,"GA","Moultrie, GA","Moultrie, GA",,1.29220023282887,71.43,,,83700,-1.99063231850117,-0.357142857142857,0.112293906810036,,0.115551275878671,0.0166666666666667,71
"County","Columbia",,"FL","Lake City, FL","Lake City, FL",,8.30034924330617,100,,,122100,0.411184210526316,10.2981029810298,0.0479770679770679,,0.131654115814074,0.0355029585798817,105
"County","Columbia",,"GA","Augusta, GA","Augusta-Richmond County, GA-SC",,6.86845168800931,100,,,190700,0,4.55043859649123,0.041510225485055,,0.095837366892546,0.012025012025012,70
"County","Columbia",,"NY","Hudson, NY","Hudson, NY",,5.62281722933644,,,,225300,0.401069518716578,3.7770612620912,0.058814913448735,,0.0859069932552361,0.0661157024793388,153.5
"County","Columbia",,"OR","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA",,5.32013969732247,100,8.1934,4.8645,287400,0.349162011173184,9.07020872865275,0.0408489909533751,,0.0600182982616651,0.024390243902439,58
"County","Columbia",,"PA","Bloomsburg, PA","Bloomsburg-Berwick, PA",,2.20023282887078,88.89,8.9948,0.8262,128600,-0.618238021638331,2.22575516693164,0.0219206842923794,,0.0921658986175115,0.0171875,80
"County","Columbus",,"NC",,,,0.494761350407451,,,4.0344,97200,-0.102774922918808,2.10084033613445,0.0293621399176955,,0.16312893081761,0.0409638554216867,93
"County","Comanche",,"OK","Lawton, OK","Lawton, OK",,0.675203725261933,,,,86400,-0.115606936416185,3.59712230215827,0.0258912037037038,,0.271635464500177,0.0572171651495449,121.5
"County","Converse",,"WY",,,,4.48195576251455,,,,231100,0.303819444444444,5.81501831501831,-0.00246646473388146,,0.0646153846153846,0.0634920634920635,104
"County","Cortland",,"NY","Cortland, NY","Cortland, NY",,4.33061699650757,82.61,2.9825,,119800,0.503355704697987,6.29991126885537,0.0114357262103506,,,,100
"County","Crawford",,"AR","Fort Smith, AR","Fort Smith, AR-OK",,2.10710128055879,87.5,3.9316,1.4672,110200,0.272975432211101,3.66886171213547,0.00657894736842102,,0.105675459632294,0.0468986384266263,70
"County","Crawford",,"IN",,,,5.06984866123399,,,,79800,1.0126582278481,12.2362869198312,0.0100375939849624,,0.135325131810193,0.038961038961039,
"County","Crawford",,"KS","Pittsburg, KS","Pittsburg, KS",,3.87660069848661,,,,75500,0.666666666666667,3.85144429160935,0.018251655629139,,0.0841889117043121,0.032520325203252,75
"County","Crawford",,"MI",,,,7.27590221187427,,,,84300,0.837320574162679,13.1543624161074,0.0754804270462635,,0.131907308377897,0.0225225225225225,59
"County","Crawford",,"MO",,,,5.84400465657742,,,,133900,0.0747384155455904,7.37770649558941,0.00446601941747571,,0.0854583046175052,0,
"County","Crawford",,"PA","Meadville, PA","Meadville, PA",,3.88242142025611,100,7.9239,1.1717,86700,-0.80091533180778,4.83675937122128,0.0765628604382929,,0.139670360897982,0.0244150559511699,93.5
"County","Culpeper",,"VA","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,4.988358556461,100,6.533,2.0371,256800,0.824499411071849,6.0280759702725,0.033173676012461,,0.12513984337542,0.0178799489144317,64
"County","Cuyahoga",,"OH","Cleveland, OH","Cleveland-Elyria, OH",,0.256111757857974,78.85,7.9723,4.531,125300,0,6.36672325976231,0.0351715881883479,,0.154411363512358,0.0551236749116608,64.5
"County","Davidson",,"NC","Winston-Salem, NC","Winston-Salem, NC",,3.65541327124563,84.71,4.2837,0.995,127600,0.156985871271586,4.07830342577488,0.0753918495297805,,0.0956042694823827,0.0252100840336134,61
"County","Davidson",,"TN","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",,9.61001164144354,96.56,1.9259,1.3282,258200,0.194024058983314,10.012782275245,0.0766150271107668,,0.0581757380073801,0.00555004955401388,56
"County","Dearborn",,"IN","Cincinnati, OH","Cincinnati, OH-KY-IN",,7.74155995343423,100,,3.1807,172600,0.876680303915839,9.51776649746193,0.0731633835457706,,0.0774818401937046,0.03125,66.5
"County","Defiance",,"OH","Defiance, OH","Defiance, OH",,0.890570430733411,,,,103000,-0.0969932104752667,5.42476970317298,-0.00168932038834957,,0.114434947768281,0.0311203319502075,67
"County","Delaware",,"IA",,,,7.12456344586729,100,,,147800,-0.404312668463612,8.35777126099707,0.032787550744249,,0.105098389982111,0.00851063829787234,
"County","Delaware",,"IN","Muncie, IN","Muncie, IN",,5.10477299185099,90.74,,,86300,1.05386416861827,16.4642375168691,0.0170799536500579,,0.105483816870703,0.0548489666136725,68
"County","Delaware",,"OH","Columbus, OH","Columbus, OH",,7.91618160651921,84.97,2.2704,,,,,,,0.0519476066383212,0.00924092409240924,55
"County","Delaware",,"OK",,,,0.79743888242142,71.43,,,151700,0.132013201320132,3.97532556545579,0.0176598549769282,,,,102
"County","Delaware",,"PA","Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,2.28754365541327,,,,211400,0.475285171102662,6.87563195146613,0.0832213812677389,,0.149930959956775,0.0667894610394811,70
"County","Dona Ana",,"NM","Las Cruces, NM","Las Cruces, NM",,1.85681024447031,,,,163100,0.245851259987707,5.70317563188594,-0.00833231146535862,,0.120615496456049,0.0306378704168759,83
"County","Doniphan",,"KS","St. Joseph, MO","St. Joseph, MO-KS",,1.60651920838184,,,,77100,0.12987012987013,-0.516129032258065,0.0526329442282749,,0.247148288973384,0,57
"County","Duchesne",,"UT",,,,0.727590221187427,,,,207700,-0.0962000962000962,-0.953743443013829,0.0671304766490131,,0.0987654320987654,0.075,
"County","Dutchess",,"NY","New York, NY","New York-Newark-Jersey City, NY-NJ-PA",,5.37834691501746,,,,268300,0.599925009373828,7.40592473979183,0.0810137905329855,,0.122055929878958,0.0806057645334636,113
"County","Escambia",,"FL","Pensacola, FL","Pensacola-Ferry Pass-Brent, FL",,4.66239813736903,88.54,,,142700,0.28109627547435,8.76524390243902,0.0444358794674142,,0.127443632502654,0.0306297476108797,73
"County","Faulkner",,"AR","Little Rock, AR","Little Rock-North Little Rock-Conway, AR",,2.9685681024447,82.35,8.0252,0.7179,145200,0.484429065743945,0,0.0505234159779615,,0.0931843223673855,0.0261824324324324,60
"County","Fauquier",,"VA","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,6.37369033760186,84.06,2.283,0.7895,372200,0.18842530282638,6.43408635973692,0.0318135411069318,,0.0726211112124806,0.0175879396984925,62
"County","Fentress",,"TN",,,,0.291036088474971,50,,,82100,0.121951219512195,4.05576679340938,0.0191595615103533,,0.198086124401914,0.0241545893719807,89.5
"County","Fillmore",,"MN","Rochester, MN","Rochester, MN",,8.60302677532014,93.33,,,144200,0.48780487804878,9.07715582450832,0.158467406380028,,,,72
"County","Flathead",,"MT","Kalispell, MT","Kalispell, MT",,8.10244470314319,94.74,,,293700,0.547757617254365,16.9653524492234,-0.00694926796050388,,0.0438741721854305,0.0113207547169811,58
